bx_global,by_global,tx,ty,tile_id,status,dominant_main,dominant_test,changes,zone_b
79,109,19,27,883,MODIFIÉ,MAT_14031,MAT_14031,Grass_03: 28.4% → 0.0% (-28.4%) | Grass_03_default: 0.0% → 28.4% (+28.4%),1
79,110,19,27,883,DOM_CHANGÉ,MAT_14159,Grass_03_default,Dirt_01: 26.3% → 0.0% (-26.3%) | Grass_03_default: 0.0% → 36.3% (+36.3%) | MAT_14159: 36.3% → 26.3% (-10.0%),1
79,111,19,27,883,DOM_CHANGÉ,MAT_14287,Grass_03_default,Dirt_01: 46.0% → 0.0% (-46.0%) | Grass_03_default: 0.0% → 47.2% (+47.2%) | MAT_14287: 47.3% → 2.6% (-44.8%),1
79,112,19,28,915,DOM_CHANGÉ,MAT_14415,Grass_03_default,Dirt_01: 38.1% → 0.0% (-38.1%) | Grass_03_default: 0.0% → 52.8% (+52.8%) | MAT_14415: 52.9% → 7.9% (-45.0%),1
79,113,19,28,915,DOM_CHANGÉ,MAT_14543,Grass_03_default,Dirt_01: 2.3% → 0.0% (-2.3%) | Grass_03_default: 0.0% → 42.9% (+42.9%) | MAT_14543: 42.9% → 2.3% (-40.6%),1
79,114,19,28,915,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 61.4% → 0.0% (-61.4%) | Grass_03_default: 0.0% → 61.4% (+61.4%),1
79,115,19,28,915,MODIFIÉ,MAT_14799,MAT_14799,Grass_03: 17.0% → 0.0% (-17.0%) | Grass_03_default: 0.0% → 17.0% (+17.0%),1
79,117,19,29,947,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 23.1% → 0.0% (-23.1%) | Grass_03_default: 0.0% → 23.1% (+23.1%),1
79,118,19,29,947,DOM_CHANGÉ,MAT_15183,Grass_03_default,Grass_03_default: 0.0% → 52.9% (+52.9%) | MAT_15183: 52.4% → 0.9% (-51.5%),1
79,119,19,29,947,MODIFIÉ,MAT_15311,MAT_15311,Grass_03: 17.5% → 0.0% (-17.5%) | Grass_03_default: 0.0% → 26.0% (+26.0%),1
79,120,19,30,979,DOM_CHANGÉ,MAT_15439,Grass_03_default,Grass_03_default: 0.0% → 46.9% (+46.9%) | MAT_15439: 45.3% → 0.0% (-45.3%),1
79,121,19,30,979,MODIFIÉ,MAT_15567,MAT_15567,Grass_03_default: 0.0% → 41.1% (+41.1%) | MAT_15567: 36.5% → 53.1% (+16.6%) | SeaBed_01: 14.0% → 0.0% (-14.0%),1
79,122,19,30,979,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_15695: 7.2% → 0.0% (-7.2%) | SeaBed_01: 92.8% → 100.0% (+7.2%),1
79,127,19,31,1011,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_16335: 11.3% → 0.0% (-11.3%) | SeaBed_01: 88.7% → 100.0% (+11.3%),1
80,7,20,1,52,DOM_CHANGÉ,SeaBed_01,MAT_976,Grass_03_default: 0.0% → 1.9% (+1.9%) | MAT_976: 2.6% → 96.0% (+93.4%) | SeaBed_01: 96.3% → 0.0% (-96.3%),1
80,21,20,5,180,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_2768: 29.5% → 0.0% (-29.5%) | SeaBed_01: 70.5% → 100.0% (+29.5%),1
80,22,20,5,180,DOM_CHANGÉ,MAT_2896,Grass_03_default,Grass_03_default: 0.0% → 65.9% (+65.9%) | MAT_2896: 3.2% → 34.1% (+30.9%),1
80,23,20,5,180,DOM_CHANGÉ,MAT_3024,Grass_03_default,Grass_03_default: 0.0% → 90.0% (+90.0%) | MAT_3024: 20.9% → 10.0% (-10.9%),1
80,24,20,6,212,DOM_CHANGÉ,SeaBed_01,MAT_3152,Grass_03_default: 0.0% → 26.6% (+26.6%) | MAT_3152: 4.4% → 73.3% (+68.8%) | SeaBed_01: 31.1% → 0.0% (-31.1%),1
80,25,20,6,212,DOM_CHANGÉ,SeaBed_01,MAT_3280,MAT_3280: 9.4% → 100.0% (+90.6%) | SeaBed_01: 90.6% → 0.0% (-90.6%),1
80,26,20,6,212,DOM_CHANGÉ,SeaBed_01,MAT_3408,Grass_03_default: 0.0% → 8.1% (+8.1%) | MAT_3408: 3.4% → 89.4% (+86.0%) | SeaBed_01: 51.4% → 0.0% (-51.4%),1
80,27,20,6,212,DOM_CHANGÉ,MAT_3536,Grass_03_default,Grass_03_default: 0.0% → 24.0% (+24.0%) | MAT_3536: 15.1% → 11.7% (-3.4%),1
80,28,20,7,244,NOUVEAU,,MAT_3664,bloc absent dans main,1
80,29,20,7,244,NOUVEAU,,Grass_03_default,bloc absent dans main,1
80,30,20,7,244,DOM_CHANGÉ,MAT_3920,Grass_03_default,Grass_03_default: 0.0% → 11.6% (+11.6%) | MAT_3920: 7.2% → 4.7% (-2.5%),1
80,31,20,7,244,MODIFIÉ,MAT_4048,MAT_4048,Grass_03_default: 0.0% → 8.8% (+8.8%) | MAT_4048: 61.1% → 69.2% (+8.0%) | SeaBed_01: 15.7% → 0.0% (-15.7%),1
80,32,20,8,276,MODIFIÉ,MAT_4176,MAT_4176,MAT_4176: 75.9% → 97.8% (+21.9%) | SeaBed_01: 24.0% → 0.0% (-24.0%),1
80,33,20,8,276,MODIFIÉ,MAT_4304,MAT_4304,MAT_4304: 70.8% → 99.8% (+29.0%) | SeaBed_01: 29.2% → 0.0% (-29.2%),1
80,34,20,8,276,DOM_CHANGÉ,SeaBed_01,MAT_4432,Grass_03_default: 0.0% → 21.9% (+21.9%) | MAT_4432: 5.5% → 73.7% (+68.2%) | SeaBed_01: 66.3% → 0.0% (-66.3%),1
80,35,20,8,276,DOM_CHANGÉ,SeaBed_01,MAT_4560,Grass_03_default: 0.0% → 16.2% (+16.2%) | MAT_4560: 19.0% → 81.7% (+62.6%) | SeaBed_01: 77.0% → 0.0% (-77.0%),1
80,36,20,9,308,DOM_CHANGÉ,SeaBed_01,Grass_03_default,Grass_03_default: 0.0% → 43.2% (+43.2%) | MAT_4688: 6.0% → 43.2% (+37.2%) | SeaBed_01: 38.0% → 0.0% (-38.0%),1
80,37,20,9,308,DOM_CHANGÉ,MAT_4816,Grass_03_default,Dirt_01: 9.2% → 0.0% (-9.2%) | Grass_03_default: 0.0% → 38.5% (+38.5%) | MAT_4816: 38.7% → 0.0% (-38.7%),1
80,38,20,9,308,DOM_CHANGÉ,MAT_4944,Grass_03_default,Dirt_01: 2.4% → 0.0% (-2.4%) | Grass_03_default: 0.0% → 65.5% (+65.5%) | MAT_4944: 65.5% → 2.4% (-63.1%),1
80,39,20,9,308,DOM_CHANGÉ,MAT_5072,Grass_03_default,Dirt_01: 5.8% → 0.0% (-5.8%) | Grass_03_default: 0.0% → 79.9% (+79.9%) | MAT_5072: 68.3% → 0.6% (-67.7%),1
80,40,20,10,340,DOM_CHANGÉ,MAT_5200,Grass_03_default,Dirt_01: 6.8% → 0.0% (-6.8%) | Grass_03_default: 0.0% → 20.4% (+20.4%) | MAT_5200: 34.0% → 14.3% (-19.7%),1
80,41,20,10,340,DOM_CHANGÉ,MAT_5328,Grass_03_default,Dirt_01: 11.4% → 0.0% (-11.4%) | Grass_03_default: 0.0% → 11.5% (+11.5%),1
80,42,20,10,340,DOM_CHANGÉ,MAT_5456,Grass_03_default,Dirt_01: 11.3% → 0.0% (-11.3%) | Grass_03_default: 0.0% → 14.8% (+14.8%) | MAT_5456: 14.8% → 11.3% (-3.5%),1
80,43,20,10,340,DOM_CHANGÉ,MAT_5584,Grass_03_default,Dirt_01: 6.3% → 0.0% (-6.3%) | Grass_03_default: 0.0% → 31.3% (+31.3%) | MAT_5584: 31.3% → 6.3% (-25.0%),1
80,44,20,11,372,DOM_CHANGÉ,MAT_5712,Grass_03_default,Dirt_01: 10.8% → 0.0% (-10.8%) | Grass_03_default: 0.0% → 31.3% (+31.3%) | MAT_5712: 31.3% → 10.8% (-20.5%),1
80,45,20,11,372,DOM_CHANGÉ,MAT_5840,Grass_03_default,Dirt_01: 15.2% → 0.0% (-15.2%) | Grass_03_default: 0.0% → 59.0% (+59.0%) | MAT_5840: 59.0% → 15.2% (-43.8%),1
80,46,20,11,372,DOM_CHANGÉ,MAT_5968,Grass_03_default,Dirt_01: 8.5% → 0.0% (-8.5%) | Grass_03_default: 0.0% → 78.5% (+78.5%) | MAT_5968: 82.6% → 10.2% (-72.3%),1
80,47,20,11,372,DOM_CHANGÉ,MAT_6096,Grass_03_default,Dirt_01: 24.3% → 0.0% (-24.3%) | Grass_03_default: 0.0% → 75.7% (+75.7%) | MAT_6096: 59.3% → 24.3% (-35.0%),1
80,48,20,12,404,DOM_CHANGÉ,MAT_6224,Grass_03_default,Dirt_01: 3.2% → 0.0% (-3.2%) | Grass_03_default: 0.0% → 56.7% (+56.7%) | MAT_6224: 52.7% → 3.2% (-49.5%),1
80,49,20,12,404,DOM_CHANGÉ,MAT_6352,Grass_03_default,Grass_03_default: 0.0% → 38.4% (+38.4%) | MAT_6352: 38.4% → 0.0% (-38.4%),1
80,50,20,12,404,MODIFIÉ,MAT_6480,MAT_6480,Grass_03: 7.1% → 0.0% (-7.1%) | Grass_03_default: 0.0% → 7.1% (+7.1%),1
80,56,20,14,468,MODIFIÉ,MAT_7248,MAT_7248,Grass_03: 16.9% → 0.0% (-16.9%) | Grass_03_default: 0.0% → 20.8% (+20.8%),1
80,57,20,14,468,MODIFIÉ,MAT_7376,MAT_7376,Grass_03: 9.0% → 0.0% (-9.0%) | Grass_03_default: 0.0% → 12.2% (+12.2%),1
80,58,20,14,468,MODIFIÉ,MAT_7504,MAT_7504,Grass_03: 7.2% → 0.0% (-7.2%) | Grass_03_default: 0.0% → 10.9% (+10.9%),1
80,59,20,14,468,MODIFIÉ,MAT_7632,MAT_7632,Grass_03: 6.2% → 0.0% (-6.2%) | Grass_03_default: 0.0% → 10.3% (+10.3%),1
80,60,20,15,500,MODIFIÉ,MAT_7760,MAT_7760,Grass_03: 6.8% → 0.0% (-6.8%) | Grass_03_default: 0.0% → 9.8% (+9.8%),1
80,61,20,15,500,MODIFIÉ,MAT_7888,MAT_7888,Grass_03: 2.4% → 0.0% (-2.4%) | Grass_03_default: 0.0% → 3.7% (+3.7%),1
80,63,20,15,500,MODIFIÉ,MAT_8144,MAT_8144,Grass_03: 2.7% → 0.0% (-2.7%) | Grass_03_default: 0.0% → 5.0% (+5.0%),1
80,64,20,16,532,MODIFIÉ,MAT_8272,MAT_8272,Grass_03: 2.8% → 0.0% (-2.8%) | Grass_03_default: 0.0% → 5.9% (+5.9%),1
80,65,20,16,532,MODIFIÉ,MAT_8400,MAT_8400,Grass_03_default: 0.0% → 1.6% (+1.6%),1
80,69,20,17,564,MODIFIÉ,MAT_8912,MAT_8912,Grass_03: 2.2% → 0.0% (-2.2%) | Grass_03_default: 0.0% → 2.2% (+2.2%),1
80,70,20,17,564,MODIFIÉ,MAT_9040,MAT_9040,Grass_03_default: 0.0% → 2.2% (+2.2%),1
80,71,20,17,564,MODIFIÉ,MAT_9168,MAT_9168,Grass_03: 2.3% → 0.0% (-2.3%) | Grass_03_default: 0.0% → 7.0% (+7.0%),1
80,72,20,18,596,MODIFIÉ,MAT_9296,MAT_9296,Grass_03: 3.2% → 0.0% (-3.2%) | Grass_03_default: 0.0% → 4.6% (+4.6%),1
80,73,20,18,596,MODIFIÉ,MAT_9424,MAT_9424,Grass_03: 9.2% → 0.0% (-9.2%) | Grass_03_default: 0.0% → 13.7% (+13.7%),1
80,74,20,18,596,MODIFIÉ,MAT_9552,MAT_9552,Grass_03: 5.2% → 0.0% (-5.2%) | Grass_03_default: 0.0% → 7.7% (+7.7%),1
80,75,20,18,596,MODIFIÉ,MAT_9680,MAT_9680,Grass_03: 3.9% → 0.0% (-3.9%) | Grass_03_default: 0.0% → 6.5% (+6.5%),1
80,76,20,19,628,MODIFIÉ,MAT_9808,MAT_9808,Grass_03: 4.3% → 0.0% (-4.3%) | Grass_03_default: 0.0% → 7.2% (+7.2%),1
80,77,20,19,628,MODIFIÉ,MAT_9936,MAT_9936,Grass_03: 3.9% → 0.0% (-3.9%) | Grass_03_default: 0.0% → 7.0% (+7.0%),1
80,78,20,19,628,MODIFIÉ,MAT_10064,MAT_10064,Grass_03: 4.3% → 0.0% (-4.3%) | Grass_03_default: 0.0% → 7.3% (+7.3%),1
80,79,20,19,628,MODIFIÉ,MAT_10192,MAT_10192,Grass_03: 10.0% → 0.0% (-10.0%) | Grass_03_default: 0.0% → 15.5% (+15.5%),1
80,80,20,20,660,DOM_CHANGÉ,MAT_10320,Grass_03_default,Dirt_01: 4.7% → 0.0% (-4.7%) | Grass_03_default: 0.0% → 25.0% (+25.0%) | MAT_10320: 26.2% → 2.8% (-23.4%),1
80,81,20,20,660,DOM_CHANGÉ,MAT_10448,Grass_03_default,Dirt_01: 16.6% → 0.0% (-16.6%) | Grass_03_default: 0.0% → 22.1% (+22.1%) | MAT_10448: 23.0% → 2.2% (-20.8%),1
80,82,20,20,660,DOM_CHANGÉ,MAT_10576,Grass_03_default,Dirt_01: 2.0% → 0.0% (-2.0%) | Grass_03_default: 0.0% → 22.6% (+22.6%) | MAT_10576: 22.6% → 2.0% (-20.6%),1
80,83,20,20,660,MODIFIÉ,MAT_10704,MAT_10704,Grass_03: 2.1% → 0.0% (-2.1%) | Grass_03_default: 0.0% → 2.1% (+2.1%),1
80,84,20,21,692,DOM_CHANGÉ,MAT_10832,Grass_03_default,Dirt_01: 3.3% → 0.0% (-3.3%) | Grass_03_default: 0.0% → 17.9% (+17.9%) | MAT_10832: 17.9% → 3.3% (-14.6%),1
80,85,20,21,692,DOM_CHANGÉ,MAT_10960,Grass_03_default,Dirt_01: 2.4% → 0.0% (-2.4%) | Grass_03_default: 0.0% → 29.7% (+29.7%) | MAT_10960: 20.8% → 2.4% (-18.4%),1
80,86,20,21,692,MODIFIÉ,MAT_11088,MAT_11088,Grass_03: 16.1% → 0.0% (-16.1%) | Grass_03_default: 0.0% → 17.4% (+17.4%),1
80,87,20,21,692,DOM_CHANGÉ,MAT_11216,Grass_03_default,Dirt_01: 1.3% → 0.0% (-1.3%) | Grass_03_default: 0.0% → 17.0% (+17.0%) | MAT_11216: 16.0% → 1.3% (-14.7%),1
80,88,20,22,724,DOM_CHANGÉ,MAT_11344,Grass_03_default,Dirt_01: 6.1% → 0.0% (-6.1%) | Grass_03_default: 0.0% → 41.0% (+41.0%) | MAT_11344: 26.3% → 6.1% (-20.1%),1
80,89,20,22,724,DOM_CHANGÉ,MAT_11472,Grass_03_default,Grass_03_default: 0.0% → 28.7% (+28.7%) | MAT_11472: 28.7% → 0.0% (-28.7%),1
80,90,20,22,724,DOM_CHANGÉ,MAT_11600,Grass_03_default,Grass_03_default: 0.0% → 23.3% (+23.3%) | MAT_11600: 23.3% → 0.8% (-22.5%),1
80,91,20,22,724,MODIFIÉ,MAT_11728,MAT_11728,Grass_03: 15.0% → 0.0% (-15.0%) | Grass_03_default: 0.0% → 15.0% (+15.0%),1
80,92,20,23,756,DOM_CHANGÉ,MAT_11856,Grass_03_default,Grass_03_default: 0.0% → 24.0% (+24.0%) | MAT_11856: 24.0% → 0.6% (-23.4%),1
80,93,20,23,756,DOM_CHANGÉ,MAT_11984,Grass_03_default,Grass_03_default: 0.0% → 37.9% (+37.9%) | MAT_11984: 37.9% → 0.0% (-37.9%),1
80,94,20,23,756,DOM_CHANGÉ,MAT_12112,Grass_03_default,Grass_03_default: 0.0% → 11.6% (+11.6%) | MAT_12112: 11.6% → 0.0% (-11.6%),1
80,95,20,23,756,DOM_CHANGÉ,MAT_12240,Grass_03_default,Grass_03_default: 0.0% → 9.9% (+9.9%) | MAT_12240: 9.9% → 0.6% (-9.3%),1
80,96,20,24,788,DOM_CHANGÉ,MAT_12368,Grass_03_default,Grass_03_default: 0.0% → 14.2% (+14.2%) | MAT_12368: 14.2% → 0.0% (-14.2%),1
80,97,20,24,788,DOM_CHANGÉ,MAT_12496,Grass_03_default,Grass_03_default: 0.0% → 12.2% (+12.2%) | MAT_12496: 12.2% → 0.0% (-12.2%),1
80,98,20,24,788,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 3.1% → 0.0% (-3.1%) | Grass_03_default: 0.0% → 3.1% (+3.1%),1
80,99,20,24,788,MODIFIÉ,MAT_12752,MAT_12752,Grass_03: 14.7% → 0.0% (-14.7%) | Grass_03_default: 0.0% → 14.7% (+14.7%),1
80,100,20,25,820,MODIFIÉ,MAT_12880,MAT_12880,Grass_03: 13.8% → 0.0% (-13.8%) | Grass_03_default: 0.0% → 13.8% (+13.8%),1
80,101,20,25,820,DOM_CHANGÉ,MAT_13008,Grass_03_default,Dirt_01: 6.3% → 0.0% (-6.3%) | Grass_03_default: 0.0% → 18.4% (+18.4%) | MAT_13008: 18.4% → 6.3% (-12.1%),1
80,102,20,25,820,DOM_CHANGÉ,MAT_13136,Grass_03_default,Dirt_01: 2.6% → 0.0% (-2.6%) | Grass_03_default: 0.0% → 10.9% (+10.9%) | MAT_13136: 10.9% → 2.6% (-8.3%),1
80,103,20,25,820,DOM_CHANGÉ,MAT_13264,Grass_03_default,Grass_03_default: 0.0% → 1.6% (+1.6%) | MAT_13264: 1.6% → 0.0% (-1.6%),1
80,105,20,26,852,DOM_CHANGÉ,MAT_13520,Grass_03_default,Grass_03_default: 0.0% → 42.0% (+42.0%) | MAT_13520: 42.0% → 0.0% (-42.0%),1
80,106,20,26,852,DOM_CHANGÉ,MAT_13648,Grass_03_default,Dirt_01: 5.7% → 0.0% (-5.7%) | Grass_03_default: 0.0% → 24.7% (+24.7%) | MAT_13648: 24.7% → 5.7% (-19.0%),1
80,107,20,26,852,MODIFIÉ,MAT_13776,MAT_13776,Grass_03: 5.5% → 0.0% (-5.5%) | Grass_03_default: 0.0% → 5.5% (+5.5%),1
80,108,20,27,884,MODIFIÉ,MAT_13904,MAT_13904,Grass_03: 28.3% → 0.0% (-28.3%) | Grass_03_default: 0.0% → 28.3% (+28.3%),1
80,109,20,27,884,MODIFIÉ,MAT_14032,MAT_14032,Grass_03: 31.0% → 0.0% (-31.0%) | Grass_03_default: 0.0% → 31.0% (+31.0%),1
80,110,20,27,884,DOM_CHANGÉ,MAT_14160,Grass_03_default,Dirt_01: 1.1% → 0.0% (-1.1%) | Grass_03_default: 0.0% → 10.9% (+10.9%) | MAT_14160: 10.9% → 1.1% (-9.8%),1
80,111,20,27,884,DOM_CHANGÉ,MAT_14288,Grass_03_default,Dirt_01: 28.1% → 0.0% (-28.1%) | Grass_03_default: 0.0% → 40.3% (+40.3%) | MAT_14288: 40.3% → 28.1% (-12.2%),1
80,112,20,28,916,DOM_CHANGÉ,MAT_14416,Grass_03_default,Dirt_01: 28.8% → 0.0% (-28.8%) | Grass_03_default: 0.0% → 59.1% (+59.1%) | MAT_14416: 59.2% → 3.4% (-55.8%),1
80,113,20,28,916,DOM_CHANGÉ,MAT_14544,Grass_03_default,Dirt_01: 2.1% → 0.0% (-2.1%) | Grass_03_default: 0.0% → 56.0% (+56.0%) | MAT_14544: 56.0% → 2.1% (-53.9%),1
80,114,20,28,916,MODIFIÉ,MAT_14672,MAT_14672,Grass_03: 29.6% → 0.0% (-29.6%) | Grass_03_default: 0.0% → 29.6% (+29.6%),1
80,115,20,28,916,MODIFIÉ,MAT_14800,MAT_14800,Grass_03: 1.3% → 0.0% (-1.3%) | Grass_03_default: 0.0% → 1.3% (+1.3%),1
80,117,20,29,948,DOM_CHANGÉ,MAT_15056,Grass_03_default,Grass_03_default: 0.0% → 25.2% (+25.2%) | MAT_15056: 25.2% → 0.8% (-24.4%),1
80,118,20,29,948,DOM_CHANGÉ,MAT_15184,Grass_03_default,Grass_03_default: 0.0% → 77.8% (+77.8%) | MAT_15184: 77.8% → 0.0% (-77.8%),1
80,119,20,29,948,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 90.7% → 0.0% (-90.7%) | Grass_03_default: 0.0% → 90.7% (+90.7%),1
80,120,20,30,980,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 66.6% → 0.0% (-66.6%) | Grass_03_default: 0.0% → 67.6% (+67.6%),1
80,121,20,30,980,DOM_CHANGÉ,MAT_15568,Grass_03_default,Grass_03_default: 0.0% → 49.7% (+49.7%) | MAT_15568: 2.6% → 0.8% (-1.8%),1
80,122,20,30,980,DOM_CHANGÉ,SeaBed_01,MAT_15696,Grass_03_default: 0.0% → 14.7% (+14.7%) | MAT_15696: 40.3% → 81.6% (+41.3%) | SeaBed_01: 44.7% → 0.0% (-44.7%),1
80,127,20,31,1012,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_16336: 21.2% → 0.0% (-21.2%) | SeaBed_01: 78.8% → 100.0% (+21.2%),1
81,22,20,5,180,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_2897: 15.9% → 0.0% (-15.9%) | SeaBed_01: 84.1% → 100.0% (+15.9%),1
81,23,20,5,180,DOM_CHANGÉ,SeaBed_01,MAT_3025,MAT_3025: 30.1% → 99.9% (+69.7%) | SeaBed_01: 69.8% → 0.0% (-69.8%),1
81,24,20,6,212,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_3153: 2.0% → 0.0% (-2.0%) | SeaBed_01: 98.0% → 100.0% (+2.0%),1
81,26,20,6,212,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_3409: 5.6% → 0.0% (-5.6%) | SeaBed_01: 94.4% → 100.0% (+5.6%),1
81,27,20,6,212,DOM_CHANGÉ,SeaBed_01,MAT_3537,MAT_3537: 49.2% → 99.5% (+50.3%) | SeaBed_01: 50.8% → 0.0% (-50.8%),1
81,28,20,7,244,DOM_CHANGÉ,SeaBed_01,MAT_3665,MAT_3665: 0.0% → 100.0% (+100.0%) | SeaBed_01: 73.0% → 0.0% (-73.0%),1
81,29,20,7,244,DOM_CHANGÉ,SeaBed_01,MAT_3793,Grass_03_default: 0.0% → 4.5% (+4.5%) | MAT_3793: 40.0% → 87.7% (+47.7%) | SeaBed_01: 53.7% → 0.0% (-53.7%),1
81,30,20,7,244,DOM_CHANGÉ,SeaBed_01,MAT_3921,Grass_03_default: 0.0% → 7.3% (+7.3%) | MAT_3921: 42.5% → 78.9% (+36.4%) | SeaBed_01: 43.0% → 0.0% (-43.0%),1
81,31,20,7,244,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_4049: 2.9% → 0.0% (-2.9%) | SeaBed_01: 97.2% → 100.0% (+2.8%),1
81,34,20,8,276,DOM_CHANGÉ,SeaBed_01,MAT_4433,MAT_4433: 7.9% → 93.5% (+85.6%) | SeaBed_01: 87.8% → 0.0% (-87.8%),1
81,35,20,8,276,DOM_CHANGÉ,SeaBed_01,Grass_03_default,Grass_03_default: 0.0% → 39.5% (+39.5%) | MAT_4561: 9.4% → 38.7% (+29.2%) | SeaBed_01: 22.7% → 0.0% (-22.7%),1
81,36,20,9,308,DOM_CHANGÉ,MAT_4689,Grass_03_default,Dirt_01: 3.3% → 0.0% (-3.3%) | Grass_03_default: 0.0% → 46.1% (+46.1%) | MAT_4689: 49.3% → 8.8% (-40.5%),1
81,37,20,9,308,DOM_CHANGÉ,MAT_4817,Grass_03_default,Dirt_01: 1.1% → 0.0% (-1.1%) | Grass_03_default: 0.0% → 72.0% (+72.0%) | MAT_4817: 72.0% → 1.1% (-71.0%),1
81,38,20,9,308,DOM_CHANGÉ,MAT_4945,Grass_03_default,Dirt_01: 1.2% → 0.0% (-1.2%) | Grass_03_default: 0.0% → 88.3% (+88.3%) | MAT_4945: 85.9% → 1.2% (-84.7%),1
81,39,20,9,308,DOM_CHANGÉ,MAT_5073,Grass_03_default,Dirt_01: 5.2% → 0.0% (-5.2%) | Grass_03_default: 0.0% → 80.4% (+80.4%) | MAT_5073: 84.6% → 10.3% (-74.3%),1
81,40,20,10,340,DOM_CHANGÉ,MAT_5201,Grass_03_default,Grass_03_default: 0.0% → 9.7% (+9.7%) | MAT_5201: 16.2% → 7.2% (-9.0%),1
81,41,20,10,340,DOM_CHANGÉ,MAT_5329,Grass_03_default,Dirt_01: 8.1% → 0.0% (-8.1%) | Grass_03_default: 0.0% → 40.6% (+40.6%) | MAT_5329: 46.1% → 5.6% (-40.5%),1
81,42,20,10,340,DOM_CHANGÉ,MAT_5457,Grass_03_default,Dirt_01: 4.9% → 0.0% (-4.9%) | Grass_03_default: 0.0% → 51.4% (+51.4%) | MAT_5457: 64.1% → 12.8% (-51.3%),1
81,43,20,10,340,DOM_CHANGÉ,MAT_5585,Grass_03_default,Dirt_01: 6.3% → 0.0% (-6.3%) | Grass_03_default: 0.0% → 51.7% (+51.7%) | MAT_5585: 60.8% → 9.1% (-51.7%),1
81,44,20,11,372,DOM_CHANGÉ,MAT_5713,Grass_03_default,Dirt_01: 12.8% → 0.0% (-12.8%) | Grass_03_default: 0.0% → 32.0% (+32.0%) | MAT_5713: 32.0% → 12.8% (-19.3%),1
81,45,20,11,372,DOM_CHANGÉ,MAT_5841,Grass_03_default,Dirt_01: 4.4% → 0.0% (-4.4%) | Grass_03_default: 0.0% → 49.6% (+49.6%) | MAT_5841: 57.1% → 7.5% (-49.6%),1
81,46,20,11,372,DOM_CHANGÉ,MAT_5969,Grass_03_default,Dirt_01: 15.4% → 0.0% (-15.4%) | Grass_03_default: 0.0% → 74.2% (+74.2%) | MAT_5969: 64.7% → 5.3% (-59.3%),1
81,47,20,11,372,DOM_CHANGÉ,MAT_6097,Grass_03_default,Dirt_01: 8.2% → 0.0% (-8.2%) | Grass_03_default: 0.0% → 90.9% (+90.9%) | MAT_6097: 67.2% → 8.2% (-59.0%),1
81,48,20,12,404,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 81.7% → 0.0% (-81.7%) | Grass_03_default: 0.0% → 82.0% (+82.0%),1
81,49,20,12,404,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 68.5% → 0.0% (-68.5%) | Grass_03_default: 0.0% → 68.5% (+68.5%),1
81,50,20,12,404,DOM_CHANGÉ,MAT_6481,Grass_03_default,Grass_03_default: 0.0% → 68.0% (+68.0%) | MAT_6481: 68.0% → 0.0% (-68.0%),1
81,51,20,12,404,MODIFIÉ,MAT_6609,MAT_6609,Grass_03: 45.1% → 0.0% (-45.1%) | Grass_03_default: 0.0% → 45.1% (+45.1%),1
81,52,20,13,436,MODIFIÉ,MAT_6737,MAT_6737,Grass_03: 21.2% → 0.0% (-21.2%) | Grass_03_default: 0.0% → 21.2% (+21.2%),1
81,56,20,14,468,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 73.7% → 0.0% (-73.7%) | Grass_03_default: 0.0% → 74.7% (+74.7%),1
81,57,20,14,468,MODIFIÉ,MAT_7377,MAT_7377,Grass_03: 4.7% → 0.0% (-4.7%) | Grass_03_default: 0.0% → 6.9% (+6.9%),1
81,58,20,14,468,MODIFIÉ,MAT_7505,MAT_7505,Grass_03: 2.9% → 0.0% (-2.9%) | Grass_03_default: 0.0% → 3.8% (+3.8%),1
81,59,20,14,468,MODIFIÉ,MAT_7633,MAT_7633,Grass_03: 7.7% → 0.0% (-7.7%) | Grass_03_default: 0.0% → 11.2% (+11.2%),1
81,60,20,15,500,MODIFIÉ,MAT_7761,MAT_7761,Grass_03_default: 0.0% → 1.1% (+1.1%),1
81,61,20,15,500,MODIFIÉ,MAT_7889,MAT_7889,Grass_03: 17.0% → 0.0% (-17.0%) | Grass_03_default: 0.0% → 17.0% (+17.0%),1
81,64,20,16,532,MODIFIÉ,MAT_8273,MAT_8273,Grass_03: 2.0% → 0.0% (-2.0%) | Grass_03_default: 0.0% → 4.3% (+4.3%),1
