bx_global,by_global,tx,ty,tile_id,status,dominant_main,dominant_test,changes
43,51,10,12,394,DOM_CHANGÉ,MAT_6571,Grass_03_default,Grass_03_default: 0.0% → 50.8% (+50.8%) | MAT_6571: 22.4% → 15.4% (-6.9%) | SeaBed_01: 9.9% → 0.0% (-9.9%)
43,52,10,13,426,MODIFIÉ,MAT_6699,MAT_6699,Grass_03_default: 0.0% → 6.0% (+6.0%) | MAT_6699: 43.3% → 78.1% (+34.8%) | SeaBed_01: 41.5% → 0.0% (-41.5%)
43,53,10,13,426,DOM_CHANGÉ,SeaBed_01,MAT_6827,Grass_03_default: 0.0% → 2.6% (+2.6%) | MAT_6827: 32.2% → 83.6% (+51.4%) | SeaBed_01: 56.5% → 0.0% (-56.5%)
43,54,10,13,426,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_6955: 15.9% → 0.0% (-15.9%) | SeaBed_01: 77.7% → 100.0% (+22.3%)
43,55,10,13,426,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_7083: 33.1% → 0.0% (-33.1%) | SeaBed_01: 66.4% → 100.0% (+33.6%)
43,56,10,14,458,DOM_CHANGÉ,Dirt_01,SeaBed_01,Dirt_01: 99.4% → 0.0% (-99.4%) | MAT_7211: 0.0% → 2.3% (+2.3%) | SeaBed_01: 0.0% → 22.8% (+22.8%)
43,57,10,14,458,DOM_CHANGÉ,MAT_7339,Grass_03,Grass_03: 0.0% → 49.5% (+49.5%) | MAT_7339: 90.2% → 6.9% (-83.3%)
43,58,10,14,458,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 60.1% → 0.0% (-60.1%) | Grass_03: 0.0% → 42.6% (+42.6%) | MAT_7467: 25.8% → 32.9% (+7.1%)
43,59,10,14,458,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 43.3% → 0.0% (-43.3%) | Grass_03: 0.0% → 46.2% (+46.2%) | MAT_7595: 29.3% → 31.7% (+2.4%)
43,60,10,15,490,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 39.2% → 0.0% (-39.2%) | Grass_03: 0.0% → 47.0% (+47.0%) | MAT_7723: 37.3% → 20.0% (-17.3%)
43,61,10,15,490,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 39.7% → 0.0% (-39.7%) | Grass_03: 0.0% → 45.3% (+45.3%) | MAT_7851: 38.2% → 24.6% (-13.7%)
43,62,10,15,490,DOM_CHANGÉ,Dirt_01,MAT_7979,Dirt_01: 31.9% → 0.0% (-31.9%) | Grass_03: 0.0% → 24.5% (+24.5%) | MAT_7979: 24.8% → 66.0% (+41.2%)
43,63,10,15,490,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 34.0% → 0.0% (-34.0%) | Grass_03: 0.0% → 44.5% (+44.5%)
43,64,10,16,522,DOM_CHANGÉ,MAT_8235,Grass_03,Dirt_01: 37.1% → 0.0% (-37.1%) | Grass_03: 0.0% → 51.7% (+51.7%) | MAT_8235: 43.0% → 14.2% (-28.8%)
43,65,10,16,522,DOM_CHANGÉ,Dirt_01,MAT_8363,Dirt_01: 31.7% → 0.0% (-31.7%) | Grass_03: 0.0% → 29.4% (+29.4%) | MAT_8363: 31.1% → 51.7% (+20.7%)
43,66,10,16,522,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 37.0% → 0.0% (-37.0%) | Grass_03: 0.0% → 41.4% (+41.4%) | MAT_8491: 36.4% → 40.4% (+4.1%)
43,67,10,16,522,DOM_CHANGÉ,MAT_8619,Grass_03,Dirt_01: 47.7% → 0.0% (-47.7%) | Grass_03: 0.0% → 57.5% (+57.5%) | MAT_8619: 49.7% → 2.8% (-46.9%)
43,68,10,17,554,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 41.1% → 0.0% (-41.1%) | Grass_03: 0.0% → 42.9% (+42.9%) | MAT_8747: 32.1% → 21.6% (-10.5%)
43,69,10,17,554,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 54.1% → 0.0% (-54.1%) | Grass_03: 0.0% → 30.3% (+30.3%) | MAT_8875: 44.8% → 1.6% (-43.2%)
43,70,10,17,554,DOM_CHANGÉ,Dirt_01,MAT_9003,Dirt_01: 38.0% → 0.0% (-38.0%) | Grass_03: 0.0% → 31.6% (+31.6%)
43,71,10,17,554,DOM_CHANGÉ,MAT_9131,Grass_03,Dirt_01: 24.8% → 0.0% (-24.8%) | Grass_03: 0.0% → 30.2% (+30.2%) | MAT_9131: 33.5% → 25.6% (-7.9%)
43,72,10,18,586,DOM_CHANGÉ,MAT_9259,Grass_03,Dirt_01: 37.1% → 0.0% (-37.1%) | Grass_03: 0.0% → 46.6% (+46.6%) | MAT_9259: 58.0% → 8.2% (-49.8%)
43,73,10,18,586,MODIFIÉ,MAT_9387,MAT_9387,Dirt_01: 31.9% → 0.0% (-31.9%) | Grass_03: 0.0% → 23.7% (+23.7%) | MAT_9387: 47.9% → 25.7% (-22.1%)
43,74,10,18,586,DOM_CHANGÉ,MAT_9515,Grass_03,Dirt_01: 27.7% → 0.0% (-27.7%) | Grass_03: 0.0% → 33.2% (+33.2%) | MAT_9515: 39.4% → 28.2% (-11.2%)
43,75,10,18,586,DOM_CHANGÉ,Dirt_01,MAT_9643,Dirt_01: 17.1% → 0.0% (-17.1%) | Grass_03: 0.0% → 18.7% (+18.7%) | MAT_9643: 12.7% → 67.9% (+55.1%)
43,76,10,19,618,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 25.9% → 0.0% (-25.9%) | Grass_03: 0.0% → 40.4% (+40.4%) | MAT_9771: 16.6% → 7.0% (-9.6%)
43,77,10,19,618,MODIFIÉ,MAT_9899,MAT_9899,Dirt_01: 24.4% → 0.0% (-24.4%) | Grass_03: 0.0% → 24.6% (+24.6%) | MAT_9899: 27.5% → 41.6% (+14.1%)
43,78,10,19,618,DOM_CHANGÉ,MAT_10027,Grass_03,Dirt_01: 39.5% → 0.0% (-39.5%) | Grass_03: 0.0% → 49.0% (+49.0%) | MAT_10027: 60.5% → 0.9% (-59.6%)
43,79,10,19,618,DOM_CHANGÉ,MAT_10155,Grass_03,Dirt_01: 38.7% → 0.0% (-38.7%) | Grass_03: 0.0% → 52.2% (+52.2%) | MAT_10155: 61.3% → 8.6% (-52.7%)
43,80,10,20,650,DOM_CHANGÉ,MAT_10283,Grass_03,Dirt_01: 39.6% → 0.0% (-39.6%) | Grass_03: 0.0% → 53.8% (+53.8%) | MAT_10283: 60.4% → 1.1% (-59.2%)
43,81,10,20,650,DOM_CHANGÉ,MAT_10411,Grass_03,Dirt_01: 38.3% → 0.0% (-38.3%) | Grass_03: 0.0% → 30.4% (+30.4%) | MAT_10411: 51.5% → 19.8% (-31.6%)
43,82,10,20,650,DOM_CHANGÉ,MAT_10539,Grass_03,Dirt_01: 40.4% → 0.0% (-40.4%) | Grass_03: 0.0% → 44.1% (+44.1%) | MAT_10539: 46.2% → 11.7% (-34.5%)
43,83,10,20,650,DOM_CHANGÉ,MAT_10667,Grass_03,Dirt_01: 43.0% → 0.0% (-43.0%) | Grass_03: 0.0% → 50.2% (+50.2%) | MAT_10667: 53.6% → 3.9% (-49.7%)
43,84,10,21,682,DOM_CHANGÉ,MAT_10795,Grass_03,Dirt_01: 36.7% → 0.0% (-36.7%) | Grass_03: 0.0% → 32.7% (+32.7%) | MAT_10795: 53.5% → 11.1% (-42.4%)
43,85,10,21,682,DOM_CHANGÉ,MAT_10923,Grass_03,Dirt_01: 37.7% → 0.0% (-37.7%) | Grass_03: 0.0% → 50.4% (+50.4%) | MAT_10923: 62.0% → 1.1% (-60.9%)
43,86,10,21,682,DOM_CHANGÉ,MAT_11051,Grass_03,Dirt_01: 35.1% → 0.0% (-35.1%) | Grass_03: 0.0% → 48.9% (+48.9%) | MAT_11051: 59.7% → 5.3% (-54.4%)
43,87,10,21,682,DOM_CHANGÉ,MAT_11179,Grass_03,Dirt_01: 36.2% → 0.0% (-36.2%) | Grass_03: 0.0% → 60.1% (+60.1%) | MAT_11179: 63.8% → 0.0% (-63.8%)
43,88,10,22,714,DOM_CHANGÉ,MAT_11307,Grass_03,Dirt_01: 36.0% → 0.0% (-36.0%) | Grass_03: 0.0% → 50.6% (+50.6%) | MAT_11307: 64.0% → 1.0% (-62.9%)
43,89,10,22,714,DOM_CHANGÉ,MAT_11435,Grass_03,Dirt_01: 37.4% → 0.0% (-37.4%) | Grass_03: 0.0% → 35.7% (+35.7%) | MAT_11435: 62.6% → 14.2% (-48.5%)
43,90,10,22,714,DOM_CHANGÉ,MAT_11563,Grass_03,Dirt_01: 30.1% → 0.0% (-30.1%) | Grass_03: 0.0% → 54.4% (+54.4%) | MAT_11563: 69.9% → 0.0% (-69.9%)
43,91,10,22,714,DOM_CHANGÉ,MAT_11691,Grass_03,Dirt_01: 4.8% → 0.0% (-4.8%) | Grass_03: 0.0% → 27.9% (+27.9%) | MAT_11691: 93.9% → 26.2% (-67.7%)
43,92,10,23,746,MODIFIÉ,MAT_11819,MAT_11819,Grass_03_default: 0.0% → 10.1% (+10.1%) | MAT_11819: 85.7% → 21.7% (-63.9%)
43,93,10,23,746,DOM_CHANGÉ,Grass_03,MAT_11947,Grass_03: 86.5% → 0.0% (-86.5%) | Grass_03_default: 0.0% → 5.5% (+5.5%) | MAT_11947: 1.6% → 38.3% (+36.6%)
43,94,10,23,746,DOM_CHANGÉ,MAT_12075,Grass_03,Dirt_01: 4.4% → 0.0% (-4.4%) | Grass_03: 0.0% → 50.5% (+50.5%) | MAT_12075: 76.0% → 33.0% (-43.0%)
43,95,10,23,746,MODIFIÉ,MAT_12203,MAT_12203,Grass_03: 0.0% → 38.6% (+38.6%) | MAT_12203: 95.3% → 47.5% (-47.9%)
43,96,10,24,778,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 46.1% (-53.9%) | MAT_12331: 0.0% → 16.1% (+16.1%)
43,97,10,24,778,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 51.3% (-48.7%) | MAT_12459: 0.0% → 6.4% (+6.4%)
43,98,10,24,778,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 35.3% (-64.7%) | MAT_12587: 0.0% → 19.8% (+19.8%)
43,99,10,24,778,DOM_CHANGÉ,Grass_03,MAT_12715,Grass_03: 100.0% → 0.0% (-100.0%) | Grass_03_default: 0.0% → 10.7% (+10.7%) | MAT_12715: 0.0% → 27.3% (+27.3%)
43,100,10,25,810,DOM_CHANGÉ,MAT_12843,Grass_03_default,Dirt_01: 6.1% → 0.0% (-6.1%) | Grass_03_default: 0.0% → 93.9% (+93.9%) | MAT_12843: 93.9% → 6.1% (-87.8%)
43,101,10,25,810,DOM_CHANGÉ,MAT_12971,Grass_03_default,Grass_03_default: 0.0% → 59.4% (+59.4%) | MAT_12971: 35.9% → 33.8% (-2.1%)
43,102,10,25,810,DOM_CHANGÉ,MAT_13099,Grass_03_default,Grass_03_default: 0.6% → 10.5% (+9.9%) | MAT_13099: 36.2% → 7.0% (-29.3%)
43,103,10,25,810,DOM_CHANGÉ,MAT_13227,Grass_03,Grass_03: 0.0% → 33.3% (+33.3%) | MAT_13227: 100.0% → 16.5% (-83.5%)
43,104,10,26,842,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 22.8% (-77.2%) | MAT_13355: 0.0% → 22.2% (+22.2%)
43,105,10,26,842,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 38.7% (-61.3%) | MAT_13483: 0.0% → 28.0% (+28.0%)
43,106,10,26,842,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 49.6% (-50.4%) | MAT_13611: 0.0% → 12.7% (+12.7%)
43,107,10,26,842,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 43.7% (-56.3%) | MAT_13739: 0.0% → 4.6% (+4.6%)
43,108,10,27,874,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 51.7% (-48.3%)
43,109,10,27,874,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 46.3% (-53.7%)
43,110,10,27,874,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 38.1% (-61.9%) | MAT_14123: 0.0% → 20.9% (+20.9%)
43,111,10,27,874,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 50.5% (-49.5%) | MAT_14251: 0.0% → 9.8% (+9.8%)
43,112,10,28,906,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 44.1% (-55.9%) | MAT_14379: 0.0% → 1.6% (+1.6%)
43,113,10,28,906,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 51.4% (-48.6%) | MAT_14507: 0.0% → 16.0% (+16.0%)
43,114,10,28,906,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 49.9% (-50.1%) | MAT_14635: 0.0% → 12.8% (+12.8%)
43,115,10,28,906,DOM_CHANGÉ,MAT_14763,Grass_03,Dirt_01: 41.6% → 0.0% (-41.6%) | Grass_03: 0.0% → 41.1% (+41.1%) | MAT_14763: 58.4% → 5.1% (-53.2%)
43,116,10,29,938,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 36.9% (-63.1%)
43,117,10,29,938,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 38.5% (-61.5%) | MAT_15019: 0.0% → 17.2% (+17.2%)
43,118,10,29,938,DOM_CHANGÉ,Grass_03,MAT_15147,Grass_03: 100.0% → 28.0% (-72.0%) | MAT_15147: 0.0% → 30.9% (+30.9%)
43,119,10,29,938,DOM_CHANGÉ,Grass_03,MAT_15275,Grass_03: 100.0% → 26.9% (-73.1%) | MAT_15275: 0.0% → 30.7% (+30.7%)
43,120,10,30,970,DOM_CHANGÉ,Grass_03,MAT_15403,Grass_03: 100.0% → 14.9% (-85.1%) | MAT_15403: 0.0% → 48.4% (+48.4%)
43,121,10,30,970,DOM_CHANGÉ,Grass_03,MAT_15531,Grass_03: 100.0% → 16.7% (-83.3%) | MAT_15531: 0.0% → 72.6% (+72.6%)
43,122,10,30,970,DOM_CHANGÉ,Grass_03,MAT_15659,Grass_03: 100.0% → 22.2% (-77.8%) | MAT_15659: 0.0% → 52.0% (+52.0%)
43,123,10,30,970,MODIFIÉ,MAT_15787,MAT_15787,Dirt_01: 45.1% → 0.0% (-45.1%) | MAT_15787: 54.9% → 47.5% (-7.3%)
43,124,10,31,1002,DOM_CHANGÉ,Dirt_01,SeaBed_01,Dirt_01: 100.0% → 0.0% (-100.0%) | SeaBed_01: 0.0% → 100.0% (+100.0%)
43,125,10,31,1002,DOM_CHANGÉ,Dirt_01,SeaBed_01,Dirt_01: 100.0% → 0.0% (-100.0%) | SeaBed_01: 0.0% → 100.0% (+100.0%)
43,126,10,31,1002,DOM_CHANGÉ,MAT_16171,SeaBed_01,MAT_16171: 72.1% → 0.0% (-72.1%) | SeaBed_01: 0.8% → 100.0% (+99.2%)
44,1,11,0,11,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_172: 9.8% → 0.0% (-9.8%) | SeaBed_01: 88.6% → 100.0% (+11.4%)
44,2,11,0,11,MODIFIÉ,MAT_300,MAT_300,Grass_03_default: 0.0% → 2.2% (+2.2%) | MAT_300: 61.6% → 82.3% (+20.6%) | SeaBed_01: 9.7% → 0.0% (-9.7%)
44,3,11,0,11,DOM_CHANGÉ,Dirt_01,MAT_428,Dirt_01: 42.6% → 0.0% (-42.6%) | MAT_428: 13.8% → 3.5% (-10.3%)
44,4,11,1,43,DOM_CHANGÉ,Dirt_01,MAT_556,Dirt_01: 16.7% → 0.0% (-16.7%) | Grass_03: 0.0% → 8.7% (+8.7%) | MAT_556: 10.7% → 88.5% (+77.8%)
44,5,11,1,43,MODIFIÉ,MAT_684,MAT_684,Dirt_01: 27.9% → 0.0% (-27.9%) | Grass_03: 0.0% → 22.1% (+22.1%) | MAT_684: 35.7% → 54.8% (+19.1%)
44,6,11,1,43,DOM_CHANGÉ,MAT_812,Grass_03_default,Dirt_01: 38.6% → 0.0% (-38.6%) | Grass_03_default: 0.0% → 2.3% (+2.3%) | MAT_812: 61.0% → 1.5% (-59.5%)
44,7,11,1,43,DOM_CHANGÉ,MAT_940,Grass_03_default,Dirt_01: 20.1% → 0.0% (-20.1%) | Grass_03_default: 0.0% → 48.4% (+48.4%) | MAT_940: 52.2% → 18.2% (-33.9%)
44,8,11,2,75,DOM_CHANGÉ,MAT_1068,Grass_03_default,Grass_03_default: 0.0% → 22.9% (+22.9%) | MAT_1068: 22.9% → 0.7% (-22.1%)
44,9,11,2,75,DOM_CHANGÉ,MAT_1196,Grass_03_default,Dirt_01: 2.0% → 0.0% (-2.0%) | Grass_03_default: 0.0% → 57.2% (+57.2%) | MAT_1196: 57.2% → 2.0% (-55.2%)
44,10,11,2,75,DOM_CHANGÉ,MAT_1324,Grass_03_default,Dirt_01: 16.3% → 0.0% (-16.3%) | Grass_03_default: 0.0% → 40.7% (+40.7%) | MAT_1324: 40.7% → 16.3% (-24.4%)
44,11,11,2,75,DOM_CHANGÉ,MAT_1452,Grass_03_default,Dirt_01: 25.0% → 0.0% (-25.0%) | Grass_03_default: 0.0% → 53.8% (+53.8%) | MAT_1452: 54.6% → 24.6% (-30.0%)
44,12,11,3,107,DOM_CHANGÉ,MAT_1580,Grass_03_default,Dirt_01: 39.1% → 0.0% (-39.1%) | Grass_03_default: 0.0% → 16.5% (+16.5%) | MAT_1580: 60.9% → 11.8% (-49.1%)
44,13,11,3,107,MODIFIÉ,MAT_1708,MAT_1708,Dirt_01: 38.7% → 2.2% (-36.5%) | MAT_1708: 61.3% → 48.1% (-13.2%)
44,14,11,3,107,DOM_CHANGÉ,MAT_1836,Grass_03,Dirt_01: 38.7% → 0.0% (-38.7%) | Grass_03: 0.0% → 44.0% (+44.0%) | MAT_1836: 61.3% → 26.5% (-34.8%)
44,15,11,3,107,DOM_CHANGÉ,MAT_1964,Grass_03_default,Dirt_01: 38.7% → 0.0% (-38.7%) | Grass_03_default: 0.0% → 16.4% (+16.4%) | MAT_1964: 61.3% → 10.8% (-50.5%)
44,16,11,4,139,DOM_CHANGÉ,MAT_2092,Grass_03_default,Dirt_01: 38.9% → 0.0% (-38.9%) | Grass_03_default: 0.0% → 61.1% (+61.1%) | MAT_2092: 61.1% → 38.9% (-22.3%)
44,17,11,4,139,DOM_CHANGÉ,MAT_2220,Grass_03_default,Dirt_01: 11.2% → 0.0% (-11.2%) | Grass_03_default: 0.0% → 88.8% (+88.8%) | MAT_2220: 88.2% → 11.2% (-76.9%)
44,18,11,4,139,DOM_CHANGÉ,MAT_2348,Grass_03_default,Grass_03_default: 0.0% → 62.6% (+62.6%) | MAT_2348: 62.6% → 0.0% (-62.6%)
44,19,11,4,139,DOM_CHANGÉ,MAT_2476,Grass_03_default,Grass_03_default: 0.0% → 67.5% (+67.5%) | MAT_2476: 67.5% → 0.0% (-67.5%)
44,20,11,5,171,DOM_CHANGÉ,MAT_2604,Grass_03_default,Dirt_01: 5.8% → 0.0% (-5.8%) | Grass_03_default: 0.0% → 89.2% (+89.2%) | MAT_2604: 89.2% → 5.8% (-83.4%)
44,21,11,5,171,DOM_CHANGÉ,MAT_2732,Grass_03_default,Dirt_01: 1.1% → 0.0% (-1.1%) | Grass_03_default: 0.0% → 98.4% (+98.4%) | MAT_2732: 98.4% → 1.1% (-97.2%)
44,22,11,5,171,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 100.0% → 0.0% (-100.0%) | Grass_03_default: 0.0% → 100.0% (+100.0%)
44,23,11,5,171,DOM_CHANGÉ,MAT_2988,Grass_03_default,Grass_03_default: 0.0% → 47.3% (+47.3%) | MAT_2988: 100.0% → 0.0% (-100.0%)
44,24,11,6,203,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 56.8% (-43.2%) | MAT_3116: 0.0% → 2.8% (+2.8%)
44,25,11,6,203,DOM_CHANGÉ,MAT_3244,Grass_03,Grass_03: 0.0% → 55.6% (+55.6%) | MAT_3244: 99.7% → 11.6% (-88.0%)
44,26,11,6,203,DOM_CHANGÉ,MAT_3372,Grass_03,Dirt_01: 1.7% → 0.0% (-1.7%) | Grass_03: 0.0% → 56.0% (+56.0%) | MAT_3372: 98.3% → 7.8% (-90.5%)
44,27,11,6,203,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 56.4% (-43.6%) | MAT_3500: 0.0% → 2.2% (+2.2%)
44,28,11,7,235,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 44.4% (-55.6%) | MAT_3628: 0.0% → 2.1% (+2.1%)
44,29,11,7,235,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 39.0% (-61.0%)
44,30,11,7,235,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 34.7% (-65.3%)
44,31,11,7,235,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 34.8% (-65.2%)
44,32,11,8,267,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 34.6% (-65.4%)
44,33,11,8,267,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 38.6% (-61.4%)
44,34,11,8,267,MODIFIÉ,Grass_03,Grass_03,Grass_03: 100.0% → 34.9% (-65.2%)
44,35,11,8,267,DOM_CHANGÉ,MAT_4524,Grass_03_default,Grass_03_default: 0.0% → 24.6% (+24.6%) | MAT_4524: 99.6% → 0.0% (-99.6%)
44,36,11,9,299,DOM_CHANGÉ,MAT_4652,Grass_03_default,Dirt_01: 12.7% → 0.0% (-12.7%) | Grass_03_default: 0.0% → 35.1% (+35.1%) | MAT_4652: 77.6% → 12.7% (-64.9%)
44,37,11,9,299,DOM_CHANGÉ,MAT_4780,Grass_03_default,Dirt_01: 1.1% → 0.0% (-1.1%) | Grass_03_default: 0.0% → 27.7% (+27.7%) | MAT_4780: 96.7% → 27.5% (-69.2%)
44,38,11,9,299,MODIFIÉ,MAT_4908,MAT_4908,Grass_03_default: 0.0% → 2.2% (+2.2%) | MAT_4908: 99.4% → 34.7% (-64.6%)
44,39,11,9,299,MODIFIÉ,MAT_5036,MAT_5036,Grass_03_default: 0.0% → 1.3% (+1.3%) | MAT_5036: 100.0% → 73.1% (-26.8%)
44,40,11,10,331,DOM_CHANGÉ,MAT_5164,Grass_03_default,Dirt_01: 1.7% → 0.0% (-1.7%) | Grass_03_default: 0.0% → 32.0% (+32.0%) | MAT_5164: 97.8% → 1.6% (-96.1%)
44,41,11,10,331,DOM_CHANGÉ,MAT_5292,Grass_03_default,Dirt_01: 10.3% → 0.0% (-10.3%) | Grass_03_default: 0.0% → 44.2% (+44.2%) | MAT_5292: 88.2% → 10.3% (-78.0%)
44,42,11,10,331,DOM_CHANGÉ,MAT_5420,Grass_03_default,Dirt_01: 2.5% → 0.0% (-2.5%) | Grass_03_default: 0.0% → 53.6% (+53.6%) | MAT_5420: 97.5% → 2.5% (-95.0%)
44,43,11,10,331,DOM_CHANGÉ,MAT_5548,Grass_03_default,Dirt_01: 7.2% → 0.0% (-7.2%) | Grass_03_default: 0.0% → 46.5% (+46.5%) | MAT_5548: 89.7% → 7.2% (-82.4%)
44,44,11,11,363,DOM_CHANGÉ,MAT_5676,Grass_03_default,Dirt_01: 9.0% → 0.0% (-9.0%) | Grass_03_default: 0.0% → 56.6% (+56.6%) | MAT_5676: 88.3% → 8.1% (-80.2%)
44,45,11,11,363,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 100.0% → 0.0% (-100.0%) | Grass_03_default: 0.0% → 99.0% (+99.0%)
44,46,11,11,363,DOM_CHANGÉ,MAT_5932,Grass_03_default,Grass_03_default: 0.0% → 99.7% (+99.7%) | MAT_5932: 99.7% → 0.0% (-99.7%)
44,47,11,11,363,DOM_CHANGÉ,MAT_6060,Grass_03_default,Dirt_01: 14.8% → 0.0% (-14.8%) | Grass_03_default: 0.0% → 81.7% (+81.7%) | MAT_6060: 81.7% → 14.8% (-66.9%)
44,48,11,12,395,DOM_CHANGÉ,MAT_6188,Grass_03_default,Dirt_01: 6.0% → 0.0% (-6.0%) | Grass_03_default: 0.0% → 89.9% (+89.9%) | MAT_6188: 89.9% → 6.0% (-83.9%)
44,49,11,12,395,DOM_CHANGÉ,MAT_6316,Grass_03_default,Grass_03_default: 0.0% → 93.8% (+93.8%)
44,50,11,12,395,DOM_CHANGÉ,MAT_6444,Grass_03_default,Grass_03_default: 0.0% → 29.6% (+29.6%) | MAT_6444: 35.9% → 26.7% (-9.2%) | SeaBed_01: 13.8% → 0.0% (-13.8%)
44,51,11,12,395,DOM_CHANGÉ,SeaBed_01,MAT_6572,Grass_03_default: 0.0% → 8.6% (+8.6%) | MAT_6572: 31.9% → 64.9% (+32.9%) | SeaBed_01: 47.6% → 0.0% (-47.6%)
44,52,11,13,427,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_6700: 2.6% → 0.0% (-2.6%) | SeaBed_01: 43.6% → 100.0% (+56.4%)
44,53,11,13,427,DOM_CHANGÉ,MAT_6828,SeaBed_01,MAT_6828: 55.2% → 0.0% (-55.2%) | SeaBed_01: 44.8% → 100.0% (+55.2%)
44,54,11,13,427,MODIFIÉ,SeaBed_01,SeaBed_01,SeaBed_01: 52.1% → 100.0% (+47.9%)
44,55,11,13,427,MODIFIÉ,SeaBed_01,SeaBed_01,MAT_7084: 15.1% → 0.0% (-15.1%) | SeaBed_01: 27.5% → 99.7% (+72.2%)
44,56,11,14,459,MODIFIÉ,MAT_7212,MAT_7212,MAT_7212: 92.2% → 22.2% (-70.0%) | SeaBed_01: 2.6% → 0.0% (-2.6%)
44,57,11,14,459,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 99.2% → 0.0% (-99.2%) | Grass_03: 0.0% → 46.8% (+46.8%)
44,58,11,14,459,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 81.0% → 0.0% (-81.0%) | Grass_03: 0.0% → 51.1% (+51.1%) | MAT_7468: 2.3% → 7.7% (+5.4%)
44,59,11,14,459,DOM_CHANGÉ,Dirt_01,MAT_7596,Dirt_01: 36.5% → 0.0% (-36.5%) | Grass_03: 0.0% → 32.8% (+32.8%) | MAT_7596: 5.1% → 49.8% (+44.7%)
44,60,11,15,491,DOM_CHANGÉ,Dirt_01,MAT_7724,Dirt_01: 21.8% → 0.0% (-21.8%) | Grass_03: 0.0% → 6.9% (+6.9%) | MAT_7724: 2.8% → 90.7% (+87.8%)
44,61,11,15,491,DOM_CHANGÉ,Dirt_01,MAT_7852,Dirt_01: 21.7% → 0.0% (-21.7%) | Grass_03: 0.0% → 4.9% (+4.9%) | MAT_7852: 2.4% → 92.9% (+90.5%)
44,62,11,15,491,DOM_CHANGÉ,Dirt_01,MAT_7980,Dirt_01: 31.6% → 0.0% (-31.6%) | Grass_03: 0.0% → 22.4% (+22.4%) | MAT_7980: 9.7% → 65.6% (+55.9%)
44,63,11,15,491,DOM_CHANGÉ,Dirt_01,MAT_8108,Dirt_01: 19.3% → 0.0% (-19.3%) | Grass_03: 0.0% → 17.0% (+17.0%) | MAT_8108: 12.4% → 75.0% (+62.6%)
44,64,11,16,523,DOM_CHANGÉ,Dirt_01,MAT_8236,Dirt_01: 20.2% → 0.0% (-20.2%) | Grass_03: 0.0% → 13.5% (+13.5%) | MAT_8236: 12.4% → 82.1% (+69.7%)
44,65,11,16,523,DOM_CHANGÉ,Dirt_01,Grass_03,Dirt_01: 44.6% → 0.0% (-44.6%) | Grass_03: 0.0% → 42.9% (+42.9%) | MAT_8364: 28.1% → 29.2% (+1.1%)
