tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2
16,18,592,64,75,MAT_9664,5.9,1,MAT_9664,5.9,,
16,18,592,65,75,MAT_9665,95.76,2,MAT_9665,95.76,Grass_03,1.92
16,18,592,66,75,MAT_9666,97.84,2,MAT_9666,97.84,Grass_03,1.03
16,18,592,67,75,MAT_9667,96.72,2,MAT_9667,96.72,Grass_03,1.57
17,18,593,68,72,MAT_9284,85.75,2,MAT_9284,85.75,Grass_03,4.63
17,18,593,69,72,Grass_03,12.27,2,Grass_03,12.27,MAT_9285,11.98
17,18,593,70,72,MAT_9286,38.07,2,MAT_9286,38.07,Grass_03,20.88
17,18,593,71,72,MAT_9287,89.46,2,MAT_9287,89.46,Grass_03,6.48
17,18,593,68,73,MAT_9412,89.87,2,MAT_9412,89.87,Grass_03,6.97
17,18,593,69,73,MAT_9413,92.33,2,MAT_9413,92.33,Grass_03,5.57
17,18,593,70,73,MAT_9414,90.75,2,MAT_9414,90.75,Grass_03,6.09
17,18,593,71,73,MAT_9415,90.42,2,MAT_9415,90.42,Grass_03,3.91
17,18,593,68,74,MAT_9540,94.96,2,MAT_9540,94.96,Grass_03,2.1
17,18,593,69,74,MAT_9541,97.17,2,MAT_9541,97.17,Grass_03,1.22
17,18,593,70,74,MAT_9542,99.25,1,MAT_9542,99.25,,
17,18,593,71,74,MAT_9543,95.21,2,MAT_9543,95.21,Grass_03,1.34
17,18,593,68,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
17,18,593,69,75,MAT_9669,96.41,2,MAT_9669,96.41,Grass_03,1.6
17,18,593,70,75,MAT_9670,94.55,2,MAT_9670,94.55,Grass_03,2.27
17,18,593,71,75,MAT_9671,89.93,1,MAT_9671,89.93,,
18,18,594,72,72,ForestDeciduous_02,99.64,1,ForestDeciduous_02,99.64,,
18,18,594,73,72,ForestDeciduous_02,97.42,2,ForestDeciduous_02,97.42,MAT_9289,2.58
18,18,594,74,72,MAT_9290,93.37,2,MAT_9290,93.37,Grass_03,2.08
18,18,594,75,72,ForestDeciduous_02,98.5,2,ForestDeciduous_02,98.5,MAT_9291,1.5
18,18,594,72,73,MAT_9416,95.0,2,MAT_9416,95.0,Grass_03,1.65
18,18,594,73,73,MAT_9417,96.08,2,MAT_9417,96.08,Grass_03,1.51
18,18,594,74,73,MAT_9418,92.4,2,MAT_9418,92.4,Grass_03,3.49
18,18,594,75,73,MAT_9419,94.3,2,MAT_9419,94.3,Grass_03,2.62
18,18,594,72,74,MAT_9544,98.95,1,MAT_9544,98.95,,
18,18,594,73,74,MAT_9545,96.28,2,MAT_9545,96.28,Grass_03,0.85
18,18,594,74,74,MAT_9546,97.68,2,MAT_9546,97.68,Grass_03,0.64
18,18,594,75,74,MAT_9547,95.17,2,MAT_9547,95.17,Grass_03,2.65
18,18,594,72,75,MAT_9672,73.52,1,MAT_9672,73.52,,
18,18,594,73,75,MAT_9673,62.2,2,MAT_9673,62.2,Grass_03,0.74
18,18,594,74,75,MAT_9674,96.47,2,MAT_9674,96.47,Grass_03,2.63
18,18,594,75,75,MAT_9675,97.83,2,MAT_9675,97.83,Grass_03,1.48
19,18,595,76,72,MAT_9292,93.74,2,MAT_9292,93.74,Grass_03,3.59
19,18,595,77,72,ForestDeciduous_02,96.63,2,ForestDeciduous_02,96.63,MAT_9293,3.37
19,18,595,78,72,MAT_9294,67.25,2,MAT_9294,67.25,Grass_03,17.28
19,18,595,79,72,MAT_9295,75.85,2,MAT_9295,75.85,Grass_03,14.56
19,18,595,76,73,MAT_9420,90.6,2,MAT_9420,90.6,Grass_03,3.34
19,18,595,77,73,ForestDeciduous_02,96.83,2,ForestDeciduous_02,96.83,MAT_9421,3.17
19,18,595,78,73,Grass_03,26.6,2,Grass_03,26.6,MAT_9422,22.23
19,18,595,79,73,MAT_9423,37.46,2,MAT_9423,37.46,Grass_03,25.71
19,18,595,76,74,MAT_9548,92.58,2,MAT_9548,92.58,Grass_03,3.44
19,18,595,77,74,MAT_9549,97.75,2,MAT_9549,97.75,Grass_03,1.36
19,18,595,78,74,MAT_9550,66.4,2,MAT_9550,66.4,Grass_03,13.12
19,18,595,79,74,MAT_9551,75.5,2,MAT_9551,75.5,Grass_03,8.87
19,18,595,76,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
19,18,595,77,75,MAT_9677,94.37,2,MAT_9677,94.37,Grass_03,1.9
19,18,595,78,75,ForestDeciduous_02,98.7,2,ForestDeciduous_02,98.7,MAT_9678,1.3
19,18,595,79,75,MAT_9679,99.64,1,MAT_9679,99.64,,
20,18,596,80,72,MAT_9296,95.4,2,MAT_9296,95.4,Grass_03,3.21
20,18,596,81,72,MAT_9297,95.88,2,MAT_9297,95.88,Grass_03,2.07
20,18,596,82,72,MAT_9298,91.99,2,MAT_9298,91.99,Grass_03,3.75
20,18,596,83,72,MAT_9299,92.51,2,MAT_9299,92.51,Grass_03,4.7
20,18,596,80,73,MAT_9424,86.27,2,MAT_9424,86.27,Grass_03,9.2
20,18,596,81,73,MAT_9425,90.86,2,MAT_9425,90.86,Grass_03,5.82
20,18,596,82,73,MAT_9426,89.97,2,MAT_9426,89.97,Grass_03,4.85
20,18,596,83,73,MAT_9427,99.56,1,MAT_9427,99.56,,
20,18,596,80,74,MAT_9552,92.34,2,MAT_9552,92.34,Grass_03,5.23
20,18,596,81,74,MAT_9553,96.88,2,MAT_9553,96.88,Grass_03,0.96
20,18,596,82,74,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
20,18,596,83,74,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
20,18,596,80,75,MAT_9680,93.5,2,MAT_9680,93.5,Grass_03,3.91
20,18,596,81,75,MAT_9681,98.76,1,MAT_9681,98.76,,
20,18,596,82,75,MAT_9682,98.33,1,MAT_9682,98.33,,
20,18,596,83,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
21,18,597,84,72,MAT_9300,95.58,2,MAT_9300,95.58,Grass_03,3.11
21,18,597,85,72,MAT_9301,95.43,2,MAT_9301,95.43,Grass_03,1.56
21,18,597,86,72,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
21,18,597,87,72,MAT_9303,78.55,2,MAT_9303,78.55,Grass_03,14.15
21,18,597,84,73,MAT_9428,92.4,2,MAT_9428,92.4,Grass_03,3.67
21,18,597,85,73,MAT_9429,89.23,2,MAT_9429,89.23,Grass_03,5.68
21,18,597,86,73,MAT_9430,99.63,1,MAT_9430,99.63,,
21,18,597,87,73,MAT_9431,67.89,1,MAT_9431,67.89,,
21,18,597,84,74,MAT_9556,95.89,2,MAT_9556,95.89,Grass_03,1.14
21,18,597,85,74,MAT_9557,98.0,1,MAT_9557,98.0,,
21,18,597,86,74,MAT_9558,89.59,2,MAT_9558,89.59,Grass_03,6.37
21,18,597,87,74,MAT_9559,60.45,1,MAT_9559,60.45,,
21,18,597,84,75,MAT_9684,80.95,2,MAT_9684,80.95,Grass_03,1.68
21,18,597,85,75,MAT_9685,90.68,1,MAT_9685,90.68,,
21,18,597,86,75,MAT_9686,34.9,2,MAT_9686,34.9,Dirt_01,0.6
21,18,597,87,75,MAT_9687,67.95,2,MAT_9687,67.95,Dirt_01,6.8
22,18,598,88,72,MAT_9304,64.75,2,MAT_9304,64.75,Dirt_01,3.17
22,18,598,89,72,MAT_9305,86.96,2,MAT_9305,86.96,Dirt_01,4.11
22,18,598,90,72,MAT_9306,97.25,2,MAT_9306,97.25,Dirt_01,1.12
22,18,598,91,72,Grass_03,100.0,1,Grass_03,100.0,,
22,18,598,88,73,MAT_9432,61.83,2,MAT_9432,61.83,Dirt_01,31.2
22,18,598,89,73,MAT_9433,74.0,2,MAT_9433,74.0,Dirt_01,6.98
22,18,598,90,73,MAT_9434,79.37,2,MAT_9434,79.37,Dirt_01,1.68
22,18,598,91,73,MAT_9435,98.12,1,MAT_9435,98.12,,
22,18,598,88,74,MAT_9560,59.75,2,MAT_9560,59.75,Dirt_01,2.7
22,18,598,89,74,Grass_03,84.43,2,Grass_03,84.43,MAT_9561,13.33
22,18,598,90,74,Grass_03,13.58,2,Grass_03,13.58,MAT_9562,7.17
22,18,598,91,74,Grass_03,17.62,2,Grass_03,17.62,MAT_9563,15.77
22,18,598,88,75,MAT_9688,53.73,2,MAT_9688,53.73,Dirt_01,9.45
22,18,598,89,75,MAT_9689,25.14,1,MAT_9689,25.14,,
22,18,598,90,75,Grass_03,10.02,2,Grass_03,10.02,MAT_9690,5.35
22,18,598,91,75,MAT_9691,24.4,1,MAT_9691,24.4,,
23,18,599,92,72,MAT_9308,99.49,1,MAT_9308,99.49,,
23,18,599,93,72,MAT_9309,74.93,2,MAT_9309,74.93,Dirt_01,17.23
23,18,599,94,72,MAT_9310,77.09,2,MAT_9310,77.09,Dirt_01,22.91
23,18,599,95,72,MAT_9311,88.21,2,MAT_9311,88.21,Dirt_01,11.79
23,18,599,92,73,MAT_9436,82.09,2,MAT_9436,82.09,Dirt_01,5.65
23,18,599,93,73,MAT_9437,58.26,2,MAT_9437,58.26,Dirt_01,30.97
23,18,599,94,73,MAT_9438,60.14,2,MAT_9438,60.14,Dirt_01,27.53
23,18,599,95,73,MAT_9439,45.67,2,MAT_9439,45.67,Dirt_01,33.27
23,18,599,92,74,MAT_9564,12.75,2,MAT_9564,12.75,Dirt_01,4.38
23,18,599,93,74,Dirt_01,49.51,2,Dirt_01,49.51,MAT_9565,0.5
23,18,599,94,74,Dirt_01,37.12,2,Dirt_01,37.12,MAT_9566,3.02
23,18,599,95,74,Dirt_01,34.04,1,Dirt_01,34.04,,
23,18,599,92,75,Dirt_01,10.76,2,Dirt_01,10.76,MAT_9692,0.88
23,18,599,93,75,Dirt_01,37.37,2,Dirt_01,37.37,MAT_9693,6.68
23,18,599,94,75,Dirt_01,35.37,2,Dirt_01,35.37,MAT_9694,5.08
23,18,599,95,75,Dirt_01,32.36,2,Dirt_01,32.36,MAT_9695,0.82
24,18,600,96,72,MAT_9312,84.54,2,MAT_9312,84.54,Dirt_01,15.46
24,18,600,97,72,MAT_9313,66.31,2,MAT_9313,66.31,Dirt_01,27.54
24,18,600,98,72,MAT_9314,66.07,2,MAT_9314,66.07,Dirt_01,19.73
24,18,600,99,72,MAT_9315,30.52,2,MAT_9315,30.52,Dirt_01,13.91
24,18,600,96,73,Dirt_01,55.73,2,Dirt_01,55.73,MAT_9440,12.9
24,18,600,97,73,Dirt_01,54.83,1,Dirt_01,54.83,,
24,18,600,98,73,Dirt_01,48.16,1,Dirt_01,48.16,,
24,18,600,99,73,MAT_9443,71.98,2,MAT_9443,71.98,Dirt_01,19.3
24,18,600,96,74,Dirt_01,62.21,2,Dirt_01,62.21,MAT_9568,1.46
24,18,600,97,74,Dirt_01,54.82,2,Dirt_01,54.82,MAT_9569,5.83
24,18,600,98,74,Dirt_01,56.85,2,Dirt_01,56.85,MAT_9570,17.58
24,18,600,99,74,MAT_9571,35.56,2,MAT_9571,35.56,Dirt_01,19.23
24,18,600,96,75,Dirt_01,56.73,1,Dirt_01,56.73,,
24,18,600,97,75,Dirt_01,62.1,2,Dirt_01,62.1,MAT_9697,13.28
24,18,600,98,75,Dirt_01,55.94,2,Dirt_01,55.94,MAT_9698,15.6
24,18,600,99,75,MAT_9699,12.48,2,MAT_9699,12.48,Dirt_01,3.3
25,18,601,100,72,MAT_9316,67.58,1,MAT_9316,67.58,,
25,18,601,101,72,Grass_03,89.59,2,Grass_03,89.59,MAT_9317,10.32
25,18,601,102,72,MAT_9318,82.96,2,MAT_9318,82.96,Dirt_01,1.71
25,18,601,103,72,MAT_9319,82.15,2,MAT_9319,82.15,Dirt_01,4.13
25,18,601,100,73,MAT_9444,96.51,1,MAT_9444,96.51,,
25,18,601,101,73,MAT_9445,91.57,2,MAT_9445,91.57,Dirt_01,3.21
25,18,601,102,73,Grass_03,59.21,2,Grass_03,59.21,MAT_9446,7.12
25,18,601,103,73,MAT_9447,84.24,2,MAT_9447,84.24,Dirt_01,15.76
25,18,601,100,74,Grass_03,100.0,1,Grass_03,100.0,,
25,18,601,101,74,MAT_9573,90.17,2,MAT_9573,90.17,Dirt_01,4.03
25,18,601,102,74,MAT_9574,69.96,1,MAT_9574,69.96,,
25,18,601,103,74,MAT_9575,16.37,2,MAT_9575,16.37,Grass_03,8.33
25,18,601,100,75,Grass_03,94.72,2,Grass_03,94.72,MAT_9700,5.28
25,18,601,101,75,MAT_9701,90.28,2,MAT_9701,90.28,Dirt_01,3.29
25,18,601,102,75,MAT_9702,58.18,2,MAT_9702,58.18,Dirt_01,28.98
25,18,601,103,75,MAT_9703,27.33,2,MAT_9703,27.33,Dirt_01,7.84
26,18,602,104,72,MAT_9320,68.48,2,MAT_9320,68.48,Dirt_01,12.44
26,18,602,105,72,MAT_9321,70.84,2,MAT_9321,70.84,Dirt_01,20.8
26,18,602,106,72,MAT_9322,79.03,2,MAT_9322,79.03,Dirt_01,6.24
26,18,602,107,72,MAT_9323,34.72,2,MAT_9323,34.72,Dirt_01,7.71
26,18,602,104,73,MAT_9448,79.67,2,MAT_9448,79.67,Dirt_01,20.33
26,18,602,105,73,MAT_9449,8.2,2,MAT_9449,8.2,Dirt_01,1.89
26,18,602,106,73,Dirt_01,12.16,2,Dirt_01,12.16,MAT_9450,0.77
26,18,602,107,73,Dirt_01,71.86,2,Dirt_01,71.86,MAT_9451,13.55
26,18,602,104,74,Dirt_01,13.42,2,Dirt_01,13.42,MAT_9576,6.08
26,18,602,105,74,Grass_03,9.64,2,Grass_03,9.64,MAT_9577,8.82
26,18,602,106,74,Dirt_01,14.4,2,Dirt_01,14.4,MAT_9578,3.85
26,18,602,107,74,Dirt_01,80.41,2,Dirt_01,80.41,MAT_9579,9.77
26,18,602,104,75,Dirt_01,22.42,2,Dirt_01,22.42,MAT_9704,0.81
26,18,602,105,75,MAT_9705,8.87,2,MAT_9705,8.87,Dirt_01,8.06
26,18,602,106,75,Dirt_01,15.92,2,Dirt_01,15.92,MAT_9706,9.21
26,18,602,107,75,Dirt_01,85.24,2,Dirt_01,85.24,MAT_9707,5.71
27,18,603,108,72,MAT_9324,38.85,2,MAT_9324,38.85,Dirt_01,9.13
27,18,603,109,72,MAT_9325,43.72,2,MAT_9325,43.72,Dirt_01,26.52
27,18,603,110,72,MAT_9326,60.42,2,MAT_9326,60.42,Dirt_01,27.79
27,18,603,111,72,MAT_9327,62.56,2,MAT_9327,62.56,Dirt_01,33.5
27,18,603,108,73,Dirt_01,56.1,2,Dirt_01,56.1,MAT_9452,2.67
27,18,603,109,73,MAT_9453,32.61,2,MAT_9453,32.61,Dirt_01,11.37
27,18,603,110,73,MAT_9454,51.59,2,MAT_9454,51.59,Dirt_01,26.52
27,18,603,111,73,MAT_9455,22.55,2,MAT_9455,22.55,Dirt_01,20.36
27,18,603,108,74,Dirt_01,53.97,2,Dirt_01,53.97,MAT_9580,3.78
27,18,603,109,74,MAT_9581,23.61,2,MAT_9581,23.61,Dirt_01,3.29
27,18,603,110,74,MAT_9582,30.26,2,MAT_9582,30.26,Dirt_01,13.98
27,18,603,111,74,Dirt_01,9.31,2,Dirt_01,9.31,MAT_9583,8.3
27,18,603,108,75,Dirt_01,54.85,2,Dirt_01,54.85,MAT_9708,6.32
27,18,603,109,75,MAT_9709,20.9,2,MAT_9709,20.9,Dirt_01,12.45
27,18,603,110,75,MAT_9710,45.98,2,MAT_9710,45.98,Dirt_01,22.8
27,18,603,111,75,MAT_9711,16.17,2,MAT_9711,16.17,Dirt_01,6.36
28,18,604,112,72,MAT_9328,14.09,2,MAT_9328,14.09,Dirt_01,4.1
28,18,604,113,72,MAT_9329,15.64,2,MAT_9329,15.64,SeaBed_01,15.24
28,18,604,114,72,SeaBed_01,51.74,2,SeaBed_01,51.74,MAT_9330,1.71
28,18,604,115,72,SeaBed_01,1.88,2,SeaBed_01,1.88,MAT_9331,0.58
28,18,604,112,73,Dirt_01,10.11,2,Dirt_01,10.11,MAT_9456,9.0
28,18,604,113,73,MAT_9457,14.46,2,MAT_9457,14.46,SeaBed_01,1.19
28,18,604,114,73,SeaBed_01,14.51,1,SeaBed_01,14.51,,
28,18,604,115,73,MAT_9459,3.48,1,MAT_9459,3.48,,
28,18,604,112,74,MAT_9584,9.18,1,MAT_9584,9.18,,
28,18,604,113,74,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
28,18,604,114,74,MAT_9586,11.05,1,MAT_9586,11.05,,
28,18,604,115,74,MAT_9587,44.14,2,MAT_9587,44.14,Dirt_01,2.21
28,18,604,112,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
28,18,604,113,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
28,18,604,114,75,MAT_9714,98.92,2,MAT_9714,98.92,Grass_03,1.08
28,18,604,115,75,MAT_9715,89.35,2,MAT_9715,89.35,Grass_03,10.65
29,18,605,116,72,MAT_9332,50.68,2,MAT_9332,50.68,Grass_03,49.32
29,18,605,117,72,MAT_9333,92.13,2,MAT_9333,92.13,Grass_03,7.87
29,18,605,118,72,MAT_9334,1.05,1,MAT_9334,1.05,,
29,18,605,119,72,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
29,18,605,116,73,MAT_9460,30.44,2,MAT_9460,30.44,Dirt_01,4.74
29,18,605,117,73,MAT_9461,64.97,2,MAT_9461,64.97,Dirt_01,0.74
29,18,605,118,73,MAT_9462,17.76,2,MAT_9462,17.76,Dirt_01,1.55
29,18,605,119,73,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
29,18,605,116,74,MAT_9588,43.07,2,MAT_9588,43.07,Dirt_01,0.95
29,18,605,117,74,MAT_9589,43.23,1,MAT_9589,43.23,,
29,18,605,118,74,MAT_9590,33.71,2,MAT_9590,33.71,Dirt_01,6.75
29,18,605,119,74,MAT_9591,14.49,2,MAT_9591,14.49,Dirt_01,4.43
29,18,605,116,75,MAT_9716,74.83,2,MAT_9716,74.83,Grass_03,25.17
29,18,605,117,75,MAT_9717,76.39,2,MAT_9717,76.39,Grass_03,23.61
29,18,605,118,75,MAT_9718,99.73,1,MAT_9718,99.73,,
29,18,605,119,75,MAT_9719,39.41,2,MAT_9719,39.41,Dirt_01,0.5
30,18,606,120,72,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,
30,18,606,121,72,MAT_9337,97.26,2,MAT_9337,97.26,Grass_03,2.74
30,18,606,122,72,MAT_9338,75.68,2,MAT_9338,75.68,Grass_03,24.32
30,18,606,123,72,MAT_9339,69.68,1,MAT_9339,69.68,,
30,18,606,120,73,MAT_9464,98.55,2,MAT_9464,98.55,Grass_03,1.45
30,18,606,121,73,MAT_9465,76.65,2,MAT_9465,76.65,Grass_03,23.35
30,18,606,122,73,MAT_9466,72.4,2,MAT_9466,72.4,Grass_03,27.6
30,18,606,123,73,MAT_9467,60.22,2,MAT_9467,60.22,Grass_03,7.44
30,18,606,120,74,MAT_9592,89.94,2,MAT_9592,89.94,Grass_03,10.06
30,18,606,121,74,MAT_9593,54.33,2,MAT_9593,54.33,Dirt_01,3.99
30,18,606,122,74,MAT_9594,44.44,2,MAT_9594,44.44,Dirt_01,3.1
30,18,606,123,74,MAT_9595,18.62,2,MAT_9595,18.62,Dirt_01,3.33
30,18,606,120,75,MAT_9720,52.38,2,MAT_9720,52.38,Dirt_01,2.99
30,18,606,121,75,MAT_9721,37.27,1,MAT_9721,37.27,,
30,18,606,122,75,MAT_9722,97.03,2,MAT_9722,97.03,Grass_03,2.97
30,18,606,123,75,MAT_9723,13.07,2,MAT_9723,13.07,Dirt_01,2.54
31,18,607,124,72,MAT_9340,97.34,2,MAT_9340,97.34,SeaBed_01,2.66
31,18,607,125,72,MAT_9341,83.8,2,MAT_9341,83.8,SeaBed_01,16.2
31,18,607,126,72,MAT_9342,87.57,2,MAT_9342,87.57,SeaBed_01,12.43
31,18,607,127,72,SeaBed_01,97.71,2,SeaBed_01,97.71,MAT_9343,2.29
31,18,607,124,73,Grass_03,14.99,2,Grass_03,14.99,MAT_9468,4.26
31,18,607,125,73,MAT_9469,94.98,2,MAT_9469,94.98,Grass_03,5.02
31,18,607,126,73,SeaBed_01,3.9,1,SeaBed_01,3.9,,
31,18,607,127,73,SeaBed_01,74.79,2,SeaBed_01,74.79,MAT_9471,25.21
31,18,607,124,74,MAT_9596,64.01,2,MAT_9596,64.01,Dirt_01,3.93
31,18,607,125,74,MAT_9597,64.73,2,MAT_9597,64.73,Dirt_01,7.24
31,18,607,126,74,MAT_9598,38.13,2,MAT_9598,38.13,Dirt_01,1.51
31,18,607,127,74,MAT_9599,72.98,2,MAT_9599,72.98,SeaBed_01,27.02
31,18,607,124,75,MAT_9724,86.89,2,MAT_9724,86.89,Grass_03,2.17
31,18,607,125,75,MAT_9725,58.49,2,MAT_9725,58.49,Grass_03,19.08
31,18,607,126,75,MAT_9726,16.99,2,MAT_9726,16.99,Dirt_01,1.75
31,18,607,127,75,MAT_9727,67.15,2,MAT_9727,67.15,SeaBed_01,32.85
0,19,608,0,76,MAT_9728,91.85,2,MAT_9728,91.85,SeaBed_01,7.48
0,19,608,1,76,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,2,76,Dirt_01,99.87,1,Dirt_01,99.87,,
0,19,608,3,76,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,0,77,MAT_9856,92.92,2,MAT_9856,92.92,SeaBed_01,6.34
0,19,608,1,77,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,2,77,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,3,77,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,0,78,MAT_9984,93.96,2,MAT_9984,93.96,SeaBed_01,5.21
0,19,608,1,78,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,2,78,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,3,78,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,0,79,MAT_10112,54.78,2,MAT_10112,54.78,SeaBed_01,37.86
0,19,608,1,79,MAT_10113,99.57,1,MAT_10113,99.57,,
0,19,608,2,79,Dirt_01,100.0,1,Dirt_01,100.0,,
0,19,608,3,79,Dirt_01,100.0,1,Dirt_01,100.0,,
1,19,609,4,76,Dirt_01,99.96,1,Dirt_01,99.96,,
1,19,609,5,76,Dirt_01,51.89,2,Dirt_01,51.89,MAT_9733,48.04
1,19,609,6,76,MAT_9734,34.94,2,MAT_9734,34.94,Dirt_01,23.37
1,19,609,7,76,MAT_9735,21.17,2,MAT_9735,21.17,Dirt_01,9.46
1,19,609,4,77,Dirt_01,93.62,2,Dirt_01,93.62,MAT_9860,6.38
1,19,609,5,77,MAT_9861,96.85,2,MAT_9861,96.85,Dirt_01,1.46
1,19,609,6,77,MAT_9862,61.82,2,MAT_9862,61.82,Dirt_01,34.98
1,19,609,7,77,MAT_9863,95.97,2,MAT_9863,95.97,Dirt_01,3.31
1,19,609,4,78,Dirt_01,85.47,2,Dirt_01,85.47,MAT_9988,14.53
1,19,609,5,78,MAT_9989,98.28,1,MAT_9989,98.28,,
1,19,609,6,78,MAT_9990,99.39,2,MAT_9990,99.39,Dirt_01,0.61
1,19,609,7,78,Grass_03,100.0,1,Grass_03,100.0,,
1,19,609,4,79,Dirt_01,80.0,2,Dirt_01,80.0,MAT_10116,20.0
1,19,609,5,79,MAT_10117,99.85,1,MAT_10117,99.85,,
1,19,609,6,79,Grass_03,100.0,1,Grass_03,100.0,,
1,19,609,7,79,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,8,76,MAT_9736,67.33,1,MAT_9736,67.33,,
2,19,610,9,76,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,10,76,MAT_9738,92.73,2,MAT_9738,92.73,Dirt_01,5.53
2,19,610,11,76,MAT_9739,98.99,2,MAT_9739,98.99,Dirt_01,1.01
2,19,610,8,77,MAT_9864,93.19,2,MAT_9864,93.19,Dirt_01,6.71
2,19,610,9,77,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,10,77,MAT_9866,93.43,2,MAT_9866,93.43,Dirt_01,3.68
2,19,610,11,77,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,8,78,MAT_9992,96.45,2,MAT_9992,96.45,Dirt_01,3.05
2,19,610,9,78,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,10,78,MAT_9994,95.8,2,MAT_9994,95.8,Dirt_01,1.6
2,19,610,11,78,MAT_9995,99.58,1,MAT_9995,99.58,,
2,19,610,8,79,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,9,79,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,10,79,Grass_03,100.0,1,Grass_03,100.0,,
2,19,610,11,79,MAT_10123,99.28,2,MAT_10123,99.28,Dirt_01,0.72
3,19,611,12,76,MAT_9740,84.92,2,MAT_9740,84.92,Dirt_01,15.08
3,19,611,13,76,MAT_9741,68.48,2,MAT_9741,68.48,Dirt_01,30.09
3,19,611,14,76,MAT_9742,63.57,2,MAT_9742,63.57,Dirt_01,32.27
3,19,611,15,76,MAT_9743,56.69,2,MAT_9743,56.69,Dirt_01,34.86
3,19,611,12,77,MAT_9868,97.79,2,MAT_9868,97.79,Dirt_01,2.21
3,19,611,13,77,MAT_9869,50.99,2,MAT_9869,50.99,Dirt_01,16.7
3,19,611,14,77,MAT_9870,66.04,2,MAT_9870,66.04,Dirt_01,28.51
3,19,611,15,77,MAT_9871,63.18,2,MAT_9871,63.18,Dirt_01,31.29
3,19,611,12,78,MAT_9996,95.35,2,MAT_9996,95.35,Dirt_01,4.65
3,19,611,13,78,MAT_9997,38.7,2,MAT_9997,38.7,Dirt_01,15.07
3,19,611,14,78,MAT_9998,40.47,2,MAT_9998,40.47,Dirt_01,16.57
3,19,611,15,78,MAT_9999,57.25,2,MAT_9999,57.25,Dirt_01,25.03
3,19,611,12,79,MAT_10124,74.33,2,MAT_10124,74.33,Dirt_01,19.23
3,19,611,13,79,MAT_10125,13.08,2,MAT_10125,13.08,Dirt_01,6.03
3,19,611,14,79,MAT_10126,31.36,2,MAT_10126,31.36,Dirt_01,13.72
3,19,611,15,79,MAT_10127,29.75,2,MAT_10127,29.75,Dirt_01,13.94
4,19,612,16,76,MAT_9744,53.37,2,MAT_9744,53.37,Dirt_01,34.11
4,19,612,17,76,MAT_9745,26.1,2,MAT_9745,26.1,Dirt_01,20.85
4,19,612,18,76,Dirt_01,11.35,2,Dirt_01,11.35,MAT_9746,3.12
4,19,612,19,76,Dirt_01,2.91,2,Dirt_01,2.91,MAT_9747,2.2
4,19,612,16,77,MAT_9872,54.04,2,MAT_9872,54.04,Dirt_01,29.27
4,19,612,17,77,MAT_9873,19.55,2,MAT_9873,19.55,Dirt_01,14.04
4,19,612,18,77,MAT_9874,9.1,2,MAT_9874,9.1,Dirt_01,7.08
4,19,612,19,77,MAT_9875,8.0,2,MAT_9875,8.0,Dirt_01,7.55
4,19,612,16,78,MAT_10000,63.77,2,MAT_10000,63.77,Dirt_01,30.96
4,19,612,17,78,MAT_10001,59.91,2,MAT_10001,59.91,Dirt_01,29.48
4,19,612,18,78,MAT_10002,40.74,2,MAT_10002,40.74,Dirt_01,24.73
4,19,612,19,78,MAT_10003,42.82,2,MAT_10003,42.82,Dirt_01,29.16
4,19,612,16,79,MAT_10128,56.96,2,MAT_10128,56.96,Dirt_01,28.13
4,19,612,17,79,MAT_10129,43.16,2,MAT_10129,43.16,Dirt_01,23.56
4,19,612,18,79,MAT_10130,39.69,2,MAT_10130,39.69,Dirt_01,25.08
4,19,612,19,79,MAT_10131,32.84,2,MAT_10131,32.84,Dirt_01,20.4
